Date,Open,High,Low,Close,Adj Close,Volume,Open-Close,High-Low,percent_change,vol_shock
2023-03-16,152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,155.63473510742188,76161100,-0.02425080410487088,0.03178585692178381,0.018694035607962345,0
2023-03-17,156.0800018310547,156.74000549316406,154.27999877929688,155.0,154.78590393066406,98944600,0.006919540097287488,0.01594507864487552,-0.00545400109224925,1
2023-03-20,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,157.18258666992188,73641400,-0.015025385066205056,0.023808067291905842,0.015483831590221708,0
2023-03-21,157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,159.0599822998047,73938300,-0.012458628043658835,0.01827009539424145,0.011944122971497162,0
2023-03-22,159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,157.61199951171875,75701800,0.009227879425874903,0.02743807045207632,-0.009103446505241086,0
2023-03-23,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,158.71046447753906,67622100,-0.0006295463298736305,0.024543445939485854,0.006969466083539766,0
2023-03-24,158.86000061035156,160.33999633789062,157.85000610351562,160.25,160.02865600585938,59196500,-0.008749838753040159,0.01577440695657688,0.008305589788276002,0
2023-03-27,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,158.06137084960938,52390300,0.010378914822872499,0.018369603122624725,-0.012293299349161457,0
2023-03-28,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,157.43223571777344,45992200,0.0020257474314484634,0.01609186969083783,-0.003980318976947728,0
2023-03-29,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,160.54794311523438,51305700,-0.008784647036250372,0.010668320571872772,0.019790742129842442,1
2023-03-30,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,162.1357421875,49501700,-0.005138375765041285,0.007440918437720308,0.009889881791605992,0
2023-03-31,162.44000244140625,165.0,161.91000366210938,164.89999389648438,164.67222595214844,68749800,-0.015144000357704185,0.019084653622386115,0.015644205941022005,1
2023-04-03,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,165.9404754638672,56976200,-0.01156628627910068,0.012604993606398322,0.00770166355044366,0
2023-04-04,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,165.40122985839844,46278300,0.005822336045416603,0.01047783732750226,-0.003249643690696802,0
2023-04-05,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,163.53379821777344,51511700,0.00594883424578246,0.020086526197161846,-0.011290287513422759,1
2023-04-06,162.42999267578125,164.9600067138672,162.0,164.66000366210938,164.43255615234375,45390100,-0.013729059206321233,0.01827164638189622,0.005495903672834368,0
2023-04-10,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,161.80618286132812,47716900,-0.0037789655387873563,0.012181390092062695,-0.01597233586979263,0
2023-04-11,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,160.57789611816406,47644200,0.009547292845616024,0.011525800055004271,-0.007591160506113748,0
2023-04-12,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,159.8788604736328,50133100,0.006946998565359615,0.014269613197620707,-0.004353214769634461,0
2023-04-13,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,165.33131408691406,68445600,-0.02431474699657798,0.027134214672882736,0.03410363052421039,1
2023-04-14,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,164.9818115234375,49386500,-0.0037669991480146145,0.015260651252763106,-0.0021139819394035975,0
2023-04-17,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,165.00177001953125,41516200,-0.0008480186125990333,0.008291170032753885,0.0001209915432451858,0
2023-04-18,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,166.2400665283203,49923000,-0.0022275442720749473,0.010624870694078263,0.0075047238711354325,1
2023-04-19,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,167.39846801757812,47720200,-0.011037405291744268,0.01582705377695602,0.006968244450070493,0
2023-04-20,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,166.4197998046875,52456400,-0.0033716513392805466,0.013952631025959112,-0.0058462742813449875,0
2023-04-21,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,164.7920684814453,58337300,0.0001817557027700734,0.011915565624803746,-0.00978091619394783,1
2023-04-24,165.0,165.60000610351562,163.88999938964844,165.3300018310547,165.1016387939453,41949600,-0.0020000110973011362,0.010433868571819608,0.001878545331279513,0
2023-04-25,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,163.54379272460938,48714100,0.008596150783695237,0.015757661383855617,-0.0094356592349637,1
2023-04-26,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,163.53379821777344,45498800,-0.004292879668360424,0.01523338870424109,-6.112087295517821e-05,0
2023-04-27,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,168.17738342285156,64902300,-0.019492712471175587,0.02040072079049006,0.02839526936524983,1
2023-04-28,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,169.44561767578125,55209200,-0.0070626573910668395,0.011734579243539283,0.007541054486406518,0
2023-05-01,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,169.35574340820312,52472900,-0.0018312710351440706,0.010732907762954205,-0.0005303886243240852,0
2023-05-02,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,168.30718994140625,48425700,0.009112840761538198,0.016772191297535377,-0.006191420923589042,0
2023-05-03,169.5,170.9199981689453,167.16000366210938,167.4499969482422,167.2187042236328,65136000,0.012094413284706859,0.022493386123849587,-0.006467285993302041,1
2023-05-04,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,165.5609893798828,81235400,-0.005458147248564278,0.016614909427927736,-0.009913429037699317,1
2023-05-05,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,173.33026123046875,113316400,-0.015148038726161488,0.020730901023659612,0.04692692172716728,1
2023-05-08,172.47999572753906,173.85000610351562,172.11000061035156,173.5,173.26034545898438,55962800,-0.005913754045264498,0.010109845372107969,-0.0004033376808469935,0
2023-05-09,173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,171.53274536132812,45326900,0.007396698969800296,0.011305286209878767,-0.009971156931060876,0
2023-05-10,173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,173.3202667236328,53724500,-0.00312098758986542,0.012390953801284934,0.010420872338650744,1
2023-05-11,173.85000610351562,174.58999633789062,172.1699981689453,173.75,173.510009765625,49514700,0.0005752436008318475,0.014055864521591271,0.0010947363682816125,0
2023-05-12,173.6199951171875,174.05999755859375,171.0,172.57000732421875,172.57000732421875,45497800,0.006047620219434084,0.01789472256487573,-0.006791324752697836,0
2023-05-15,173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,172.07000732421875,37266700,0.006294735012928026,0.010147579639452267,-0.002897374855299284,0
2023-05-16,171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,172.07000732421875,42110300,-0.0004651539537154516,0.007799745716459197,0.0,1
2023-05-17,171.7100067138672,172.92999267578125,170.4199981689453,172.69000244140625,172.69000244140625,57951600,-0.005707272082122158,0.014728286197654237,0.0036031562201266354,1
2023-05-18,173.0,175.24000549316406,172.5800018310547,175.0500030517578,175.0500030517578,65496700,-0.01184972862287753,0.015413162787617517,0.013666110237923634,1
2023-05-19,176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,175.16000366210938,55772400,0.006973160223341129,0.008288538516099793,0.0006283953638037687,0
2023-05-22,173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,174.1999969482422,43570900,-0.0012645202098272113,0.007264397738796094,-0.005480741572254533,0
2023-05-23,173.1300048828125,173.3800048828125,171.27999877929688,171.55999755859375,171.55999755859375,50747300,0.009068372205507935,0.012260661597864625,-0.015154991021227304,1
2023-05-24,171.08999633789062,172.4199981689453,170.52000427246094,171.83999633789062,171.83999633789062,45143500,-0.004383657817835259,0.011142351916954677,0.00163207497832496,0
2023-05-25,172.41000366210938,173.89999389648438,171.69000244140625,172.99000549316406,172.99000549316406,56058300,-0.0033640845585235306,0.012871986858013721,0.0066923253013353445,1
2023-05-26,173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,175.42999267578125,54835000,-0.012173928354477184,0.015365973385308354,0.014104787011603337,0
2023-05-30,176.9600067138672,178.99000549316406,176.57000732421875,177.3000030517578,177.3000030517578,55964400,-0.0019213173880603257,0.013705601566305084,0.010659581907596527,0
2023-05-31,177.3300018310547,179.35000610351562,176.75999450683594,177.25,177.25,99625300,0.00045114662058655256,0.014652702405348415,-0.0002820251037627397,1
2023-06-01,177.6999969482422,180.1199951171875,176.92999267578125,180.08999633789062,180.08999633789062,68901800,-0.013449631011218087,0.018029743816537828,0.016022546335066945,0
2023-06-02,181.02999877929688,181.77999877929688,179.25999450683594,180.9499969482422,180.9499969482422,61945900,0.0004419258222070802,0.014057817414274433,0.004775393568990927,0
2023-06-05,182.6300048828125,184.9499969482422,178.0399932861328,179.5800018310547,179.5800018310547,121946500,0.016700448832134108,0.038811525065630195,-0.0075711253953729685,1
2023-06-06,179.97000122070312,180.1199951171875,177.42999267578125,179.2100067138672,179.2100067138672,64848400,0.004222895491921074,0.01516092291296943,-0.002060335858196427,0
2023-06-07,178.44000244140625,181.2100067138672,177.32000732421875,177.82000732421875,177.82000732421875,61944600,0.003474529862725628,0.021937735331444084,-0.007756259904993845,0
2023-06-08,177.89999389648438,180.83999633789062,177.4600067138672,180.57000732421875,180.57000732421875,50214900,-0.015008507697240226,0.019046486510469158,0.01546507640721173,0
2023-06-09,181.5,182.22999572753906,180.6300048828125,180.9600067138672,180.9600067138672,48870700,0.00297516962056646,0.008857835362206794,0.002159823746078704,0
2023-06-12,181.27000427246094,183.88999938964844,180.97000122070312,183.7899932861328,183.7899932861328,54274900,-0.013901853336331161,0.016135260812559813,0.015638740424785524,0
2023-06-13,182.8000030517578,184.14999389648438,182.44000244140625,183.30999755859375,183.30999755859375,54929100,-0.0027899042577780382,0.009372897567392426,-0.002611653218746124,0
2023-06-14,183.3699951171875,184.38999938964844,182.02000427246094,183.9499969482422,183.9499969482422,57462900,-0.0031630138326830507,0.013020520061300058,0.003491350161869189,0
2023-06-15,183.9600067138672,186.52000427246094,183.77999877929688,186.00999450683594,186.00999450683594,65433200,-0.011143660133462144,0.01490916047101818,0.011198682211304156,1
2023-06-16,186.72999572753906,186.99000549316406,184.27000427246094,184.9199981689453,184.9199981689453,101235600,0.009693126974815275,0.014760954890310533,-0.005859880490725833,1
2023-06-20,184.41000366210938,186.10000610351562,184.41000366210938,185.00999450683594,185.00999450683594,49799100,-0.0032535699409556615,0.009164375076434608,0.0004866771511018442,0
2023-06-21,184.89999389648438,185.41000366210938,182.58999633789062,183.9600067138672,183.9600067138672,49515700,0.0050837599440021405,0.015444478781850707,-0.0056753030870986265,0
2023-06-22,183.74000549316406,187.0500030517578,183.6699981689453,187.0,187.0,51245300,-0.01774243174798002,0.018402596594482828,0.016525294494369236,0
2023-06-23,185.5500030517578,187.55999755859375,185.00999450683594,186.67999267578125,186.67999267578125,53079300,-0.006089946674418729,0.01378305565899356,-0.0017112691134693048,0
2023-06-26,186.8300018310547,188.0500030517578,185.22999572753906,185.27000427246094,185.27000427246094,48088700,0.008349823600624987,0.01522435560796963,-0.007552970101992296,0
2023-06-27,185.88999938964844,188.38999938964844,185.6699981689453,188.05999755859375,188.05999755859375,50730800,-0.011673560579215064,0.014649653942626394,0.015059066345298966,0
2023-06-28,187.92999267578125,189.89999389648438,187.60000610351562,189.25,189.25,51216800,-0.007023931121500336,0.01226006246342893,0.006327780797909854,0
2023-06-29,189.0800018310547,190.07000732421875,188.94000244140625,189.58999633789062,189.58999633789062,46347300,-0.0026972419182205417,0.005980760390658591,0.0017965460390521049,0
2023-06-30,191.6300048828125,194.47999572753906,191.25999450683594,193.97000122070312,193.97000122070312,85069600,-0.012211012254169712,0.016835727874017256,0.023102510509079632,1
2023-07-03,193.77999877929688,193.8800048828125,191.75999450683594,192.4600067138672,192.4600067138672,31458200,0.006811807584605647,0.011055540450075407,-0.007784680606965799,0
2023-07-05,191.57000732421875,192.97999572753906,190.6199951171875,191.3300018310547,191.3300018310547,46920300,0.0012528343894557049,0.01238065612634553,-0.005871375056598072,1
2023-07-06,189.83999633789062,192.02000427246094,189.1999969482422,191.80999755859375,191.80999755859375,45094300,-0.01037716634379184,0.01490490153120983,0.002508732153585047,0
